time,latitude,longitude,valid_time,sp,msl,tcc,u10,v10,t2m,d2m,ssrd,tp
2013-05-10 00:00:00,51.19,22.48,2013-05-10 00:00:00,99007.44,101449.06,0.092389524,-0.3004765,2.3272095,287.26245,284.91602,0.0,0.0
2013-05-10 06:00:00,51.19,22.48,2013-05-10 06:00:00,98948.06,101405.5,0.72380304,0.94572544,2.413186,291.00513,284.05005,1171465.0,0.0
2013-05-10 12:00:00,51.19,22.48,2013-05-10 12:00:00,98817.0,101243.125,0.3034655,0.90829194,3.5539732,298.96777,283.56396,2801969.0,0.0
2013-05-10 18:00:00,51.19,22.48,2013-05-10 18:00:00,98644.5,101067.19,0.710828,-0.47498286,2.3167229,294.77588,284.61646,124545.375,0.0
2013-05-11 00:00:00,51.19,22.48,2013-05-11 00:00:00,98666.75,101106.19,0.54351413,0.5550968,2.1262503,287.20386,284.2173,0.0,0.0
2013-05-11 06:00:00,51.19,22.48,2013-05-11 06:00:00,98657.94,101114.19,0.6950838,1.306983,-1.3025131,290.0652,285.8069,1158213.0,0.0
2013-05-11 12:00:00,51.19,22.48,2013-05-11 12:00:00,98549.19,100978.25,0.22043216,0.5401897,-1.1279898,296.84912,290.18018,2654701.0,3.0763214e-05
2013-05-11 18:00:00,51.19,22.48,2013-05-11 18:00:00,98432.75,100868.44,0.21199149,-0.24987113,-2.9968748,292.45605,289.62598,103881.25,6.5577206e-06
2013-05-12 00:00:00,51.19,22.48,2013-05-12 00:00:00,98401.25,100860.31,0.9989132,-0.61937946,-2.5448656,288.12183,287.7422,0.0,0.0
2013-05-12 06:00:00,51.19,22.48,2013-05-12 06:00:00,98380.69,100849.5,1.0,0.02432527,-3.3286018,288.43213,287.4121,824352.5,0.0
2013-05-12 12:00:00,51.19,22.48,2013-05-12 12:00:00,98287.06,100722.5,0.91711813,0.82718223,-1.3447237,292.59326,286.39258,1998629.0,1.4050609e-05
2013-05-12 18:00:00,51.19,22.48,2013-05-12 18:00:00,98315.69,100779.44,0.9802877,4.2230873,-2.5401173,289.74707,286.78735,110175.19,0.0
2013-05-13 00:00:00,51.19,22.48,2013-05-13 00:00:00,98442.06,100927.81,1.0,3.4337873,-0.7783544,285.85083,284.7544,0.0,2.153708e-06
2013-05-13 06:00:00,51.19,22.48,2013-05-13 06:00:00,98550.75,101044.81,1.0,3.4468536,-2.0738945,285.35278,284.4336,409799.3,0.0006779446
2013-05-13 12:00:00,51.19,22.48,2013-05-13 12:00:00,98661.56,101134.625,1.0,3.0366602,-3.5543776,288.9629,283.13647,1340365.0,3.799059e-08
2013-05-13 18:00:00,51.19,22.48,2013-05-13 18:00:00,98689.75,101164.875,0.9290539,2.3194818,-2.511715,287.13428,282.42358,68963.56,0.0
2013-05-14 00:00:00,51.19,22.48,2013-05-14 00:00:00,98713.875,101207.75,0.9904692,2.1727457,-2.1615934,284.23853,282.2124,0.0,0.0
2013-05-14 06:00:00,51.19,22.48,2013-05-14 06:00:00,98748.81,101241.31,0.5482255,1.2026043,-2.6675234,285.7339,282.77515,805530.94,0.0
2013-05-14 12:00:00,51.19,22.48,2013-05-14 12:00:00,98783.875,101247.31,0.97740173,2.2482367,-3.4238434,290.13965,281.92896,1194782.0,4.214683e-05
2013-05-14 18:00:00,51.19,22.48,2013-05-14 18:00:00,98741.125,101199.125,0.38312078,0.09255326,-1.7478571,287.71387,282.73755,124357.06,0.0
2013-05-15 00:00:00,51.19,22.48,2013-05-15 00:00:00,98769.25,101237.19,0.6087289,0.6726404,-1.437253,282.06006,280.58594,0.0,0.0
2013-05-15 06:00:00,51.19,22.48,2013-05-15 06:00:00,98781.44,101262.56,0.9990444,-0.96497315,-2.3360481,287.73462,282.49878,1134351.0,0.0
2013-05-15 12:00:00,51.19,22.48,2013-05-15 12:00:00,98603.31,101046.625,1.0,-1.4369698,-1.8910303,293.82422,282.16943,1796780.0,0.0
2013-05-15 18:00:00,51.19,22.48,2013-05-15 18:00:00,98459.875,100899.56,0.99102837,-1.3962727,-0.58271354,291.36475,284.59277,80736.125,0.0
2013-05-16 00:00:00,51.19,22.48,2013-05-16 00:00:00,98470.44,100917.375,0.7315354,-1.0336094,1.3563414,285.7251,284.09912,0.0,0.0
2013-05-16 06:00:00,51.19,22.48,2013-05-16 06:00:00,98511.94,100965.44,0.21882224,-0.45839632,1.1855497,290.28882,286.09766,1149905.0,0.0
2013-05-16 12:00:00,51.19,22.48,2013-05-16 12:00:00,98413.81,100840.25,0.7772498,-1.2242746,3.0840816,296.2605,285.42505,2225991.0,8.8793066e-05
2013-05-16 18:00:00,51.19,22.48,2013-05-16 18:00:00,98361.875,100788.81,0.0009555393,-1.9774399,1.4863214,293.86523,285.9104,176474.25,0.0
2013-05-17 00:00:00,51.19,22.48,2013-05-17 00:00:00,98401.44,100842.125,0.0,-2.5396776,2.4277391,288.28003,284.58325,0.0,0.0
2013-05-17 06:00:00,51.19,22.48,2013-05-17 06:00:00,98409.19,100856.81,0.0,-2.894271,2.5333586,291.34546,286.0056,1242514.0,0.0
2013-05-17 12:00:00,51.19,22.48,2013-05-17 12:00:00,98351.44,100769.875,0.0,-4.275337,2.6599302,298.656,284.4729,2910689.0,0.0
2013-05-17 18:00:00,51.19,22.48,2013-05-17 18:00:00,98259.125,100678.19,0.015401024,-2.871869,1.4918079,295.55273,283.24414,185585.5,0.0
2013-05-18 00:00:00,51.19,22.48,2013-05-18 00:00:00,98308.5,100744.5,0.020017538,-3.820733,2.496255,289.7915,282.93115,0.0,0.0
2013-05-18 06:00:00,51.19,22.48,2013-05-18 06:00:00,98396.25,100839.75,0.043114673,-1.47931,3.2471876,291.6184,285.10303,1203721.0,0.0
2013-05-18 12:00:00,51.19,22.48,2013-05-18 12:00:00,98605.375,101035.44,0.23038256,-0.50276643,4.5221615,296.85156,285.8806,2691568.0,8.9726706e-07
2013-05-18 18:00:00,51.19,22.48,2013-05-18 18:00:00,98698.25,101133.0,0.31567824,2.1652174,0.68312573,293.5913,284.31592,151160.44,0.0
2013-05-19 00:00:00,51.19,22.48,2013-05-19 00:00:00,98881.56,101335.69,0.18764228,1.5326109,-0.7068723,285.9099,284.32544,0.0,0.0
2013-05-19 06:00:00,51.19,22.48,2013-05-19 06:00:00,98921.75,101380.625,0.032823667,-1.3651075,0.52086747,291.0725,286.30322,1242223.0,0.0
2013-05-19 12:00:00,51.19,22.48,2013-05-19 12:00:00,98754.06,101186.75,0.1590057,-1.6980438,2.5416021,296.95093,283.604,2451456.0,0.0
2013-05-19 18:00:00,51.19,22.48,2013-05-19 18:00:00,98524.75,100948.875,0.0,-2.2112942,1.0358448,294.85815,283.1416,197053.81,0.0
2013-05-20 00:00:00,51.19,22.48,2013-05-20 00:00:00,98543.375,100983.31,0.0,-1.3306532,2.0161705,287.41943,283.01196,0.0,0.0
2013-05-20 06:00:00,51.19,22.48,2013-05-20 06:00:00,98503.375,100946.44,0.0026318424,-0.64414483,2.1798992,291.25366,285.82837,1259729.0,0.0
2013-05-20 12:00:00,51.19,22.48,2013-05-20 12:00:00,98427.31,100850.81,0.93003684,1.904254,4.0699472,298.34937,286.6245,1821220.0,2.1654632e-06
2013-05-20 18:00:00,51.19,22.48,2013-05-20 18:00:00,98444.875,100885.25,0.56962794,5.3774796,0.835746,291.4431,286.13843,164974.19,0.0
2013-05-21 00:00:00,51.19,22.48,2013-05-21 00:00:00,98650.75,101127.31,0.48842078,3.402607,1.4324675,286.41553,284.94238,0.0,0.0
2013-05-21 06:00:00,51.19,22.48,2013-05-21 06:00:00,98751.5,101229.5,0.6904653,2.4660416,1.4666262,288.27588,283.59155,1223512.0,0.0
2013-05-21 12:00:00,51.19,22.48,2013-05-21 12:00:00,98634.31,101082.94,0.93057656,2.1920195,0.7767922,292.42847,279.94482,2648869.0,7.361289e-06
2013-05-21 18:00:00,51.19,22.48,2013-05-21 18:00:00,98501.625,100965.44,0.115790844,0.47515142,1.1011314,287.61353,282.23242,150778.06,0.0
2013-05-22 00:00:00,51.19,22.48,2013-05-22 00:00:00,98463.44,100944.94,0.0,0.547305,1.5650845,281.02295,280.27075,0.0,0.0
2013-05-22 06:00:00,51.19,22.48,2013-05-22 06:00:00,98294.75,100778.31,0.6859802,-0.39804983,1.7191896,285.8523,282.80444,1283294.0,0.0
2013-05-22 12:00:00,51.19,22.48,2013-05-22 12:00:00,98000.69,100435.69,0.9990444,-0.5669481,1.9604177,291.80957,282.35815,1927127.0,2.3100889e-05
2013-05-22 18:00:00,51.19,22.48,2013-05-22 18:00:00,97879.75,100343.94,1.0,0.32451433,2.437294,285.8689,284.57104,88579.31,0.0005133238
2013-05-23 00:00:00,51.19,22.48,2013-05-23 00:00:00,97855.44,100331.75,0.41944498,2.5678701,2.0064764,283.125,282.48486,0.0,3.799059e-08
2013-05-23 06:00:00,51.19,22.48,2013-05-23 06:00:00,98124.44,100630.31,0.76796716,3.5816364,-1.2178116,282.50537,280.34204,872028.56,0.0
2013-05-23 12:00:00,51.19,22.48,2013-05-23 12:00:00,98220.25,100720.25,1.0,1.4552021,-1.3632746,285.10645,279.42456,1699822.0,0.0
2013-05-23 18:00:00,51.19,22.48,2013-05-23 18:00:00,98051.19,100535.19,1.0,-0.054988068,-2.871811,284.2776,279.52246,117256.75,0.0
2013-05-24 00:00:00,51.19,22.48,2013-05-24 00:00:00,97911.19,100403.44,1.0,0.07792115,-3.7953005,283.1809,280.33618,0.0,5.1312363e-06
2013-05-24 06:00:00,51.19,22.48,2013-05-24 06:00:00,97811.81,100292.75,1.0,0.57278717,-4.838277,284.74463,283.03442,515633.2,0.0003705388
2013-05-24 12:00:00,51.19,22.48,2013-05-24 12:00:00,97873.25,100353.69,1.0,3.0479918,-3.5855637,284.2744,283.18018,392346.06,0.0013026365
2013-05-24 18:00:00,51.19,22.48,2013-05-24 18:00:00,97927.125,100416.69,1.0,5.0946856,-1.7166977,283.43726,282.64917,59114.844,0.0009072684
2013-05-25 00:00:00,51.19,22.48,2013-05-25 00:00:00,97865.25,100362.5,1.0,5.332902,-0.21339577,282.41455,281.66895,0.0,0.001114496
2013-05-25 06:00:00,51.19,22.48,2013-05-25 06:00:00,97876.0,100368.875,0.8211932,5.939973,0.88405335,282.67212,280.9839,423948.62,2.5231697e-05
2013-05-25 12:00:00,51.19,22.48,2013-05-25 12:00:00,97999.81,100458.81,1.0,4.773405,1.4422464,288.90527,280.0691,1572645.0,1.2380218e-05
2013-05-25 18:00:00,51.19,22.48,2013-05-25 18:00:00,98115.44,100578.125,0.3936072,1.2967329,0.7315229,286.10352,281.28418,177454.69,0.0
2013-05-26 00:00:00,51.19,22.48,2013-05-26 00:00:00,98256.625,100753.44,0.14164382,1.2507277,0.804333,280.6687,279.63477,0.0,0.0
2013-05-26 06:00:00,51.19,22.48,2013-05-26 06:00:00,98257.94,100751.06,0.98783493,-0.6086346,0.41361457,285.094,281.52148,1250314.0,0.0
2013-05-26 12:00:00,51.19,22.48,2013-05-26 12:00:00,98242.125,100710.625,0.97766346,-1.4875708,1.4073181,288.46558,283.0464,1970540.0,0.0002503642
2013-05-26 18:00:00,51.19,22.48,2013-05-26 18:00:00,98099.69,100567.25,0.9312554,0.22051138,0.070279896,285.92676,284.04785,126672.75,0.0011596386
2013-05-27 00:00:00,51.19,22.48,2013-05-27 00:00:00,98009.56,100497.75,1.0,0.30725187,-0.8662911,282.2661,282.17676,0.0,0.0004547655
2013-05-27 06:00:00,51.19,22.48,2013-05-27 06:00:00,97907.81,100404.19,1.0,2.14398,-1.2709332,283.08643,283.00317,327835.5,0.0006201882
2013-05-27 12:00:00,51.19,22.48,2013-05-27 12:00:00,97875.625,100363.81,1.0,3.0707989,-0.4240659,282.864,282.74097,208286.69,0.0014814327
2013-05-27 18:00:00,51.19,22.48,2013-05-27 18:00:00,97854.125,100339.25,1.0,2.8568478,4.289016,283.20288,282.41968,46043.29,0.0007792115
2013-05-28 00:00:00,51.19,22.48,2013-05-28 00:00:00,97979.0,100477.44,1.0,-0.2968194,4.9116764,282.53052,281.33057,0.0,0.0005444719
2013-05-28 06:00:00,51.19,22.48,2013-05-28 06:00:00,98019.5,100514.75,1.0,-1.1680784,5.497673,283.59766,282.39282,680743.6,0.00022389834
2013-05-28 12:00:00,51.19,22.48,2013-05-28 12:00:00,98193.375,100665.81,0.95561886,-0.5279137,3.231865,287.18066,283.57886,1562310.0,0.0002943161
2013-05-28 18:00:00,51.19,22.48,2013-05-28 18:00:00,98191.19,100658.31,0.89501697,-1.5242844,2.1787014,286.03735,283.10547,183913.5,1.1864089e-05
2013-05-29 00:00:00,51.19,22.48,2013-05-29 00:00:00,98206.0,100689.94,0.09393722,-1.208436,3.0128336,282.76514,281.3899,0.0,0.0
2013-05-29 06:00:00,51.19,22.48,2013-05-29 06:00:00,98193.25,100665.44,0.026062898,-1.421318,3.4915514,287.52124,283.93677,1301493.0,0.0
2013-05-29 12:00:00,51.19,22.48,2013-05-29 12:00:00,98130.69,100560.125,0.4695533,-1.6696358,4.5573187,293.8943,283.4546,2088089.0,5.0299786e-05
2013-05-29 18:00:00,51.19,22.48,2013-05-29 18:00:00,98075.69,100502.375,0.90746385,-2.61234,0.9326846,292.66064,283.8977,220886.12,9.53818e-07
2013-05-30 00:00:00,51.19,22.48,2013-05-30 00:00:00,98010.56,100447.625,0.93867284,-2.849986,0.47494745,287.19238,284.67114,0.0,0.0
2013-05-30 06:00:00,51.19,22.48,2013-05-30 06:00:00,97883.625,100318.625,0.83830816,-3.870902,0.22319543,290.43652,287.45605,854835.75,3.9869148e-05
2013-05-30 12:00:00,51.19,22.48,2013-05-30 12:00:00,97670.69,100078.19,0.90703785,-6.0789967,1.9717989,296.89795,288.54102,2529937.0,7.06625e-06
2013-05-30 18:00:00,51.19,22.48,2013-05-30 18:00:00,97645.69,100056.81,0.9724162,-3.325554,2.8190565,293.42822,285.22144,195967.06,1.4094509e-05
2013-05-31 00:00:00,51.19,22.48,2013-05-31 00:00:00,97624.19,100051.06,0.71848553,-4.643587,1.8715811,289.76782,285.13965,0.0,7.585932e-05
2013-05-31 06:00:00,51.19,22.48,2013-05-31 06:00:00,97697.5,100146.06,0.99994135,-0.009289466,3.3835678,288.72656,285.42383,434552.7,0.0020455292
2013-05-31 12:00:00,51.19,22.48,2013-05-31 12:00:00,97779.125,100208.94,0.8044482,-1.1321955,1.877924,291.95386,282.89185,2623326.0,0.0
2013-05-31 18:00:00,51.19,22.48,2013-05-31 18:00:00,97644.375,100068.0,0.99080557,-0.099196434,-1.5553389,290.656,284.30933,199227.0,0.0
2013-06-01 00:00:00,51.19,22.48,2013-06-01 00:00:00,97466.06,99906.5,0.96820104,2.1665049,0.52010155,286.9944,285.8977,0.0,0.0018681108
2013-06-01 06:00:00,51.19,22.48,2013-06-01 06:00:00,97532.25,99983.125,1.0,0.6780773,1.1162405,286.12305,285.2954,198445.5,0.0003076468
2013-06-01 12:00:00,51.19,22.48,2013-06-01 12:00:00,97670.06,100111.625,0.96057534,-1.6159658,2.2531137,290.6931,286.67285,1382218.0,0.00014867022
2013-06-01 18:00:00,51.19,22.48,2013-06-01 18:00:00,97933.44,100399.125,0.85545075,0.23976427,3.8085222,287.61865,284.82788,158699.19,1.1904026e-05
2013-06-02 00:00:00,51.19,22.48,2013-06-02 00:00:00,98235.5,100720.5,0.9960999,-1.8975677,1.7563839,284.09155,282.80225,0.0,1.3535164e-06
2013-06-02 06:00:00,51.19,22.48,2013-06-02 06:00:00,98422.875,100902.375,1.0,-1.5412703,0.94129825,286.80884,284.62598,1106792.0,0.0
2013-06-02 12:00:00,51.19,22.48,2013-06-02 12:00:00,98458.94,100906.625,1.0,-0.5735116,-1.2081566,291.49634,285.75854,1342950.0,3.0534648e-05
2013-06-02 18:00:00,51.19,22.48,2013-06-02 18:00:00,98431.94,100882.31,0.996635,0.54188454,-1.8273487,289.70776,285.23267,143205.62,1.0117446e-06
2013-06-03 00:00:00,51.19,22.48,2013-06-03 00:00:00,98371.25,100844.125,1.0,2.1198883,-1.0603876,286.5586,285.5786,0.0,0.00056983833
2013-06-03 06:00:00,51.19,22.48,2013-06-03 06:00:00,98342.69,100794.06,1.0,0.06389183,-3.8530684,289.86743,288.45288,697530.44,1.5964863e-05
2013-06-03 12:00:00,51.19,22.48,2013-06-03 12:00:00,98271.0,100707.94,0.591745,-0.5762836,-4.403302,292.4131,287.6626,1832930.0,0.0023908387
2013-06-03 18:00:00,51.19,22.48,2013-06-03 18:00:00,98402.44,100848.94,0.43068606,-2.0557833,-2.4608746,289.5703,287.1355,149816.38,9.92251e-06
2013-06-04 00:00:00,51.19,22.48,2013-06-04 00:00:00,98523.375,100989.0,0.779698,-1.383606,-3.4650183,287.21533,286.16504,0.0,3.2831167e-06
2013-06-04 06:00:00,51.19,22.48,2013-06-04 06:00:00,98484.75,100955.25,0.9394285,-1.3001184,-3.5523405,288.0647,286.6848,709758.1,0.00022518224
2013-06-04 12:00:00,51.19,22.48,2013-06-04 12:00:00,98513.94,100963.56,0.80450344,-2.6874733,-2.5378656,290.42554,287.26318,1318649.0,0.0002478212
2013-06-04 18:00:00,51.19,22.48,2013-06-04 18:00:00,98580.69,101030.875,0.92471945,-1.199894,-1.828639,289.61475,287.76514,211900.88,6.3627536e-05
2013-06-05 00:00:00,51.19,22.48,2013-06-05 00:00:00,98771.69,101236.0,0.62615883,-1.4709387,-0.8105035,286.17773,285.5376,0.0,3.6235866e-07
2013-06-05 06:00:00,51.19,22.48,2013-06-05 06:00:00,99010.625,101487.94,0.9785764,-1.5041714,0.14634418,288.1599,286.6089,1043729.8,2.2895688e-07
2013-06-05 12:00:00,51.19,22.48,2013-06-05 12:00:00,99096.125,101551.44,1.0,-0.50815594,-0.49495077,292.92114,286.71948,1357156.0,7.654964e-05
2013-06-05 18:00:00,51.19,22.48,2013-06-05 18:00:00,99217.19,101680.5,0.98108613,0.659837,-1.6812916,290.10083,288.15405,191425.88,0.0010307
2013-06-06 00:00:00,51.19,22.48,2013-06-06 00:00:00,99277.625,101750.0,0.9930784,0.30648595,-1.7129593,287.50757,287.12158,0.0,1.29038135e-05
2013-06-06 06:00:00,51.19,22.48,2013-06-06 06:00:00,99344.06,101815.19,0.9206131,-0.4719723,-1.9348421,288.70312,287.82593,890766.0,0.0
2013-06-06 12:00:00,51.19,22.48,2013-06-06 12:00:00,99360.94,101815.31,0.5175216,0.22412217,-2.2602901,294.06323,290.19604,2468814.0,0.00050743134
2013-06-06 18:00:00,51.19,22.48,2013-06-06 18:00:00,99367.56,101836.19,0.99994135,1.0617199,-2.1435423,290.12744,287.69238,126506.31,0.00046490598
2013-06-07 00:00:00,51.19,22.48,2013-06-07 00:00:00,99397.25,101876.0,0.30841368,0.32111818,-2.4723558,287.31006,286.61523,0.0,0.0
2013-06-07 06:00:00,51.19,22.48,2013-06-07 06:00:00,99373.625,101851.5,0.9915002,-0.0849306,-1.9290295,289.5166,287.86694,1139856.0,0.0
2013-06-07 12:00:00,51.19,22.48,2013-06-07 12:00:00,99313.625,101766.81,0.79813665,1.0305758,-2.2510319,295.5984,289.60083,2129650.0,0.00021572728
2013-06-07 18:00:00,51.19,22.48,2013-06-07 18:00:00,99210.75,101664.375,0.6469059,0.9369857,-1.5028019,293.12646,288.66504,194628.56,1.5219065e-05
2013-06-08 00:00:00,51.19,22.48,2013-06-08 00:00:00,99189.44,101648.25,0.48750168,0.8047463,-1.1954107,287.15308,286.30713,0.0,0.0
2013-06-08 06:00:00,51.19,22.48,2013-06-08 06:00:00,99151.0,101613.06,0.24507523,0.2466675,-0.59096307,291.89355,289.65088,1159899.0,0.0
2013-06-08 12:00:00,51.19,22.48,2013-06-08 12:00:00,98995.44,101432.19,0.55741346,0.6538914,-1.1106834,296.77002,288.0664,2719523.0,5.4098477e-05
2013-06-08 18:00:00,51.19,22.48,2013-06-08 18:00:00,98849.625,101299.19,0.8876276,-1.190465,0.41416448,293.40845,289.4773,171940.56,5.7977386e-06
2013-06-09 00:00:00,51.19,22.48,2013-06-09 00:00:00,98804.31,101250.625,0.75184786,-0.1688754,1.8561697,287.09106,286.58618,0.0,0.0
2013-06-09 06:00:00,51.19,22.48,2013-06-09 06:00:00,98726.44,101173.31,0.2534864,0.076125324,1.2061539,291.64062,289.43823,830845.2,0.0
2013-06-09 12:00:00,51.19,22.48,2013-06-09 12:00:00,98609.125,101036.5,0.5504498,0.041518584,1.4086399,295.99854,288.77637,2268431.0,0.0002482722
2013-06-09 18:00:00,51.19,22.48,2013-06-09 18:00:00,98435.375,100870.56,0.94853467,-2.027855,-0.033342566,293.89038,289.4829,223156.5,8.039834e-06
2013-06-10 00:00:00,51.19,22.48,2013-06-10 00:00:00,98307.5,100748.44,0.9490501,-0.7707302,2.3923235,288.92603,287.71167,0.0,0.0
2013-06-10 06:00:00,51.19,22.48,2013-06-10 06:00:00,98126.69,100557.0,0.9807937,0.3631001,3.4878912,293.24854,289.30176,1217200.0,0.0
2013-06-10 12:00:00,51.19,22.48,2013-06-10 12:00:00,98121.94,100548.69,0.99856544,2.1850367,2.27501,294.95728,289.47998,1344180.0,0.00010092638
2013-06-10 18:00:00,51.19,22.48,2013-06-10 18:00:00,98185.69,100621.625,0.93823797,0.5129503,-1.1928377,292.0713,288.96338,193492.94,0.0
2013-06-11 00:00:00,51.19,22.48,2013-06-11 00:00:00,98343.44,100792.875,1.0,-0.94303167,-2.2013369,288.3247,287.677,0.0,0.0
2013-06-11 06:00:00,51.19,22.48,2013-06-11 06:00:00,98489.06,100954.19,1.0,-1.7480087,-1.888011,287.97754,286.67285,468248.7,0.0005374891
2013-06-11 12:00:00,51.19,22.48,2013-06-11 12:00:00,98662.56,101128.94,0.99861044,-1.9093742,-3.4687262,290.04053,288.09204,998487.7,0.0008758125
2013-06-11 18:00:00,51.19,22.48,2013-06-11 18:00:00,98798.44,101266.56,0.8592623,-1.223525,-2.80472,288.98828,286.4048,115696.375,0.00011324299
2013-06-12 00:00:00,51.19,22.48,2013-06-12 00:00:00,99048.06,101528.0,0.99711406,-0.94436204,-2.9244146,287.3247,285.13452,0.0,1.9096626e-07
2013-06-12 06:00:00,51.19,22.48,2013-06-12 06:00:00,99252.44,101735.81,0.2910939,-1.4871931,-3.443778,288.82812,284.1831,982929.4,0.0
2013-06-12 12:00:00,51.19,22.48,2013-06-12 12:00:00,99377.5,101839.5,0.2668224,-1.9811068,-3.1836977,293.48584,283.15576,2083566.0,0.00020332746
2013-06-12 18:00:00,51.19,22.48,2013-06-12 18:00:00,99421.875,101884.06,0.27778596,-0.35425407,-2.0784435,292.55078,283.24365,272917.94,0.0
2013-06-13 00:00:00,51.19,22.48,2013-06-13 00:00:00,99558.75,102031.25,0.514502,-0.32853556,-1.6399565,285.07812,283.56714,0.0,0.0
2013-06-13 06:00:00,51.19,22.48,2013-06-13 06:00:00,99608.625,102086.06,0.26832247,-1.0518284,-0.7103382,291.4436,286.37988,1339533.0,0.0
2013-06-13 12:00:00,51.19,22.48,2013-06-13 12:00:00,99500.25,101956.31,1.0,-0.8150207,0.8473581,296.04858,283.51196,1560010.0,0.0
2013-06-13 18:00:00,51.19,22.48,2013-06-13 18:00:00,99292.875,101742.375,0.3504408,-1.5019836,0.6452531,293.78833,286.45605,315107.5,0.0
2013-06-14 00:00:00,51.19,22.48,2013-06-14 00:00:00,99260.69,101718.5,0.3914153,-1.410841,2.0961866,287.29834,285.03735,0.0,0.0
2013-06-14 06:00:00,51.19,22.48,2013-06-14 06:00:00,99146.19,101605.31,0.0,-0.75143284,2.8777695,293.14355,287.53296,1346548.0,0.0
2013-06-14 12:00:00,51.19,22.48,2013-06-14 12:00:00,99087.06,101519.06,0.6567235,1.9877253,1.2314835,299.0432,286.1809,2252394.0,0.0
2013-06-14 18:00:00,51.19,22.48,2013-06-14 18:00:00,99213.875,101667.81,0.59906834,2.8211393,-4.150449,294.3435,287.3286,257714.38,0.0
2013-06-15 00:00:00,51.19,22.48,2013-06-15 00:00:00,99357.75,101833.44,0.568973,-0.04613012,-2.2721796,288.2588,285.29492,0.0,1.794534e-06
2013-06-15 06:00:00,51.19,22.48,2013-06-15 06:00:00,99371.25,101852.25,0.9841991,-1.7736816,-3.2248135,289.39502,285.54004,825896.75,0.0
2013-06-15 12:00:00,51.19,22.48,2013-06-15 12:00:00,99268.125,101727.125,1.0,-1.9655771,-0.76911736,293.41797,286.3357,1873907.0,2.3294424e-06
2013-06-15 18:00:00,51.19,22.48,2013-06-15 18:00:00,99053.56,101502.94,0.4568016,-1.597537,-0.35222745,293.6626,286.72705,217129.0,0.0
2013-06-16 00:00:00,51.19,22.48,2013-06-16 00:00:00,99095.375,101553.19,0.9679369,-1.608819,1.7695456,288.91016,287.02832,0.0,5.7951635e-05
2013-06-16 06:00:00,51.19,22.48,2013-06-16 06:00:00,99107.75,101563.19,0.0,2.209282,1.0199089,293.13623,289.82422,1238377.0,0.0
2013-06-16 12:00:00,51.19,22.48,2013-06-16 12:00:00,99132.25,101564.75,0.56235766,2.1452255,0.83392894,299.03442,285.2517,2180783.0,0.0
2013-06-16 18:00:00,51.19,22.48,2013-06-16 18:00:00,99022.625,101453.0,0.38673478,1.3129234,0.85091776,296.10938,288.15332,272527.0,0.0
2013-06-17 00:00:00,51.19,22.48,2013-06-17 00:00:00,99198.69,101650.625,0.11047655,1.0941381,-1.0348282,289.04907,287.2788,0.0,0.0
2013-06-17 06:00:00,51.19,22.48,2013-06-17 06:00:00,99344.5,101804.125,0.18895721,1.2462149,-0.62150145,293.25757,287.4873,1196239.0,0.0
2013-06-17 12:00:00,51.19,22.48,2013-06-17 12:00:00,99397.875,101842.875,0.0140735395,1.1990347,-1.5516958,298.19556,284.542,2992835.0,0.0
2013-06-17 18:00:00,51.19,22.48,2013-06-17 18:00:00,99357.69,101802.81,0.00017827029,-0.5163694,-1.4826345,295.59717,285.78003,340295.75,0.0
2013-06-18 00:00:00,51.19,22.48,2013-06-18 00:00:00,99439.94,101901.375,0.0060270466,-2.1759243,0.8108899,288.08862,285.24268,0.0,0.0
2013-06-18 06:00:00,51.19,22.48,2013-06-18 06:00:00,99369.875,101830.81,0.36329538,-2.1730509,2.152153,292.5503,286.35986,1314158.0,0.0
2013-06-18 12:00:00,51.19,22.48,2013-06-18 12:00:00,99158.75,101588.875,0.70282257,-0.3703316,2.7829514,299.8401,290.75586,2736542.0,1.0912223e-05
2013-06-18 18:00:00,51.19,22.48,2013-06-18 18:00:00,99202.69,101654.31,0.6287065,-2.0984917,-1.0302668,293.5193,291.20093,48971.574,3.420528e-05
2013-06-19 00:00:00,51.19,22.48,2013-06-19 00:00:00,99387.375,101855.19,0.0033670284,-2.1048136,-1.0630083,288.64062,287.98364,0.0,0.0
2013-06-19 06:00:00,51.19,22.48,2013-06-19 06:00:00,99572.81,102046.625,0.0,-2.3681688,-0.7068053,292.32666,288.3828,1355196.0,0.0
2013-06-19 12:00:00,51.19,22.48,2013-06-19 12:00:00,99602.94,102055.06,0.0003028228,-2.2294884,0.6155927,297.5266,286.1145,2994060.0,0.0
2013-06-19 18:00:00,51.19,22.48,2013-06-19 18:00:00,99500.56,101949.44,0.0,-2.2722855,-0.09421873,296.0205,287.48706,340788.0,0.0
2013-06-20 00:00:00,51.19,22.48,2013-06-20 00:00:00,99505.25,101966.25,0.0,-2.4151783,1.5443668,289.04077,285.10376,0.0,0.0
2013-06-20 06:00:00,51.19,22.48,2013-06-20 06:00:00,99465.75,101929.31,0.0,-2.2178621,2.193963,293.7688,286.8064,1347017.0,0.0
2013-06-20 12:00:00,51.19,22.48,2013-06-20 12:00:00,99328.625,101762.44,0.0,-2.7204952,2.5139532,300.43066,286.45288,3009137.0,0.0
